Date,Temp
7/20/2020 15:30,30.862
7/20/2020 16:00,29.352
7/20/2020 16:30,27.567
7/20/2020 17:00,28.06
7/20/2020 17:30,30.255
7/20/2020 18:00,27.37
7/20/2020 18:30,29.452
7/20/2020 19:00,25.61
7/20/2020 19:30,23.677
7/20/2020 20:00,23.1
7/20/2020 20:30,20.996
7/20/2020 21:00,19.948
7/20/2020 21:30,18.901
7/20/2020 22:00,18.236
7/20/2020 22:30,17.284
7/20/2020 23:00,16.618
7/20/2020 23:30,16.046
7/21/2020 0:00,15.76
7/21/2020 0:30,15.569
7/21/2020 1:00,15.378
7/21/2020 1:30,15.282
7/21/2020 2:00,14.804
7/21/2020 2:30,14.613
7/21/2020 3:00,13.654
7/21/2020 3:30,13.365
7/21/2020 4:00,12.883
7/21/2020 4:30,12.594
7/21/2020 5:00,12.207
7/21/2020 5:30,11.625
7/21/2020 6:00,11.334
7/21/2020 6:30,11.819
7/21/2020 7:00,14.613
7/21/2020 7:30,15.473
7/21/2020 8:00,18.236
7/21/2020 8:30,25.708
7/21/2020 9:00,24.931
7/21/2020 9:30,26.781
7/21/2020 10:00,29.053
7/21/2020 10:30,27.37
7/21/2020 11:00,27.37
7/21/2020 11:30,27.665
7/21/2020 12:00,28.258
7/21/2020 12:30,27.567
7/21/2020 13:00,26.292
7/21/2020 13:30,21.855
7/21/2020 14:00,18.426
7/21/2020 14:30,18.616
7/21/2020 15:00,18.426
7/21/2020 15:30,18.616
7/21/2020 16:00,19.377
7/21/2020 16:30,20.329
7/21/2020 17:00,26.879
7/21/2020 17:30,27.075
7/21/2020 18:00,24.835
7/21/2020 18:30,20.901
7/21/2020 19:00,20.424
7/21/2020 19:30,22.812
7/21/2020 20:00,19.948
7/21/2020 20:30,18.806
7/21/2020 21:00,18.331
7/21/2020 21:30,17.094
7/21/2020 22:00,16.523
7/21/2020 22:30,15.951
7/21/2020 23:00,15.569
7/21/2020 23:30,14.9
7/22/2020 0:00,13.942
7/22/2020 0:30,13.942
7/22/2020 1:00,13.076
7/22/2020 1:30,12.594
7/22/2020 2:00,12.497
7/22/2020 2:30,12.304
7/22/2020 3:00,12.11
7/22/2020 3:30,12.207
7/22/2020 4:00,11.819
7/22/2020 4:30,11.722
7/22/2020 5:00,12.304
7/22/2020 5:30,12.401
7/22/2020 6:00,12.11
7/22/2020 6:30,12.69
7/22/2020 7:00,14.9
7/22/2020 7:30,15.664
7/22/2020 8:00,17.379
7/22/2020 8:30,23.773
7/22/2020 9:00,22.142
7/22/2020 9:30,26.879
7/22/2020 10:00,29.053
7/22/2020 10:30,26.781
7/22/2020 11:00,28.159
7/22/2020 11:30,28.258
7/22/2020 12:00,29.352
7/22/2020 12:30,30.457
7/22/2020 13:00,30.154
7/22/2020 13:30,30.76
7/22/2020 14:00,33.222
7/22/2020 14:30,34.479
7/22/2020 15:00,30.054
7/22/2020 15:30,27.272
7/22/2020 16:00,27.665
7/22/2020 16:30,26.292
7/22/2020 17:00,23.773
7/22/2020 17:30,23.388
7/22/2020 18:00,24.158
7/22/2020 18:30,25.028
7/22/2020 19:00,23.966
7/22/2020 19:30,22.333
7/22/2020 20:00,20.234
7/22/2020 20:30,18.616
7/22/2020 21:00,18.616
7/22/2020 21:30,18.14
7/22/2020 22:00,17.95
7/22/2020 22:30,17.95
7/22/2020 23:00,17.57
7/22/2020 23:30,17.189
7/23/2020 0:00,17.094
7/23/2020 0:30,16.999
7/23/2020 1:00,16.237
7/23/2020 1:30,15.569
7/23/2020 2:00,15.569
7/23/2020 2:30,16.903
7/23/2020 3:00,16.618
7/23/2020 3:30,16.618
7/23/2020 4:00,16.427
7/23/2020 4:30,15.951
7/23/2020 5:00,15.091
7/23/2020 5:30,14.613
7/23/2020 6:00,14.421
7/23/2020 6:30,14.709
7/23/2020 7:00,14.996
7/23/2020 7:30,16.618
7/23/2020 8:00,17.95
7/23/2020 8:30,19.377
7/23/2020 9:00,27.173
7/23/2020 9:30,26.781
7/23/2020 10:00,29.053
7/23/2020 10:30,27.075
7/23/2020 11:00,27.272
7/23/2020 11:30,26.879
7/23/2020 12:00,26.977
7/23/2020 12:30,27.37
7/23/2020 13:00,26.879
7/23/2020 13:30,27.075
7/23/2020 14:00,28.953
7/23/2020 14:30,28.456
7/23/2020 15:00,26.292
7/23/2020 15:30,25.222
7/23/2020 16:00,30.558
7/23/2020 16:30,31.268
7/23/2020 17:00,32.086
7/23/2020 17:30,29.152
7/23/2020 18:00,26.292
7/23/2020 18:30,24.835
7/23/2020 19:00,23.196
7/23/2020 19:30,22.046
7/23/2020 20:00,21.473
7/23/2020 20:30,20.805
7/23/2020 21:00,17.57
7/23/2020 21:30,16.237
7/23/2020 22:00,16.332
7/23/2020 22:30,16.427
7/23/2020 23:00,16.618
7/23/2020 23:30,16.141
7/24/2020 0:00,15.569
7/24/2020 0:30,14.804
7/24/2020 1:00,14.23
7/24/2020 1:30,14.325
7/24/2020 2:00,14.23
7/24/2020 2:30,14.421
7/24/2020 3:00,14.9
7/24/2020 3:30,14.804
7/24/2020 4:00,14.134
7/24/2020 4:30,13.942
7/24/2020 5:00,14.23
7/24/2020 5:30,14.421
7/24/2020 6:00,14.134
7/24/2020 6:30,14.134
7/24/2020 7:00,15.855
7/24/2020 7:30,17.475
7/24/2020 8:00,27.862
7/24/2020 8:30,23.581
7/24/2020 9:00,22.717
7/24/2020 9:30,28.159
7/24/2020 10:00,30.457
7/24/2020 10:30,27.961
7/24/2020 11:00,26.488
7/24/2020 11:30,26.977
7/24/2020 12:00,26.879
7/24/2020 12:30,27.764
7/24/2020 13:00,26
7/24/2020 13:30,22.908
7/24/2020 14:00,21.569
7/24/2020 14:30,21.378
7/24/2020 15:00,20.901
7/24/2020 15:30,19.472
7/24/2020 16:00,19.948
7/24/2020 16:30,22.429
7/24/2020 17:00,26.585
7/24/2020 17:30,25.805
7/24/2020 18:00,21.378
7/24/2020 18:30,23.484
7/24/2020 19:00,20.519
7/24/2020 19:30,18.711
7/24/2020 20:00,17.855
7/24/2020 20:30,17.57
7/24/2020 21:00,15.569
7/24/2020 21:30,14.325
7/24/2020 22:00,14.038
7/24/2020 22:30,13.942
7/24/2020 23:00,13.75
7/24/2020 23:30,13.173
7/25/2020 0:00,12.883
7/25/2020 0:30,12.883
7/25/2020 1:00,12.787
7/25/2020 1:30,12.98
7/25/2020 2:00,12.98
7/25/2020 2:30,12.98
7/25/2020 3:00,12.594
7/25/2020 3:30,13.173
7/25/2020 4:00,13.173
7/25/2020 4:30,12.787
7/25/2020 5:00,12.401
7/25/2020 5:30,12.013
7/25/2020 6:00,11.916
7/25/2020 6:30,12.401
7/25/2020 7:00,13.654
7/25/2020 7:30,14.421
7/25/2020 8:00,15.664
7/25/2020 8:30,16.523
7/25/2020 9:00,17.76
7/25/2020 9:30,21.569
7/25/2020 10:00,23.388
7/25/2020 10:30,23.1
7/25/2020 11:00,23.1
7/25/2020 11:30,22.812
7/25/2020 12:00,22.429
7/25/2020 12:30,23.292
7/25/2020 13:00,24.062
7/25/2020 13:30,25.222
7/25/2020 14:00,25.319
7/25/2020 14:30,22.046
7/25/2020 15:00,16.713
7/25/2020 15:30,15.855
7/25/2020 16:00,16.332
7/25/2020 16:30,15.282
7/25/2020 17:00,16.427
7/25/2020 17:30,16.618
7/25/2020 18:00,15.76
7/25/2020 18:30,15.378
7/25/2020 19:00,15.282
7/25/2020 19:30,14.9
7/25/2020 20:00,14.23
7/25/2020 20:30,13.75
7/25/2020 21:00,13.461
7/25/2020 21:30,13.365
7/25/2020 22:00,13.269
7/25/2020 22:30,13.365
7/25/2020 23:00,13.654
7/25/2020 23:30,13.558
7/26/2020 0:00,13.365
7/26/2020 0:30,13.365
7/26/2020 1:00,13.461
7/26/2020 1:30,13.558
7/26/2020 2:00,13.558
7/26/2020 2:30,13.558
7/26/2020 3:00,13.365
7/26/2020 3:30,13.076
7/26/2020 4:00,12.883
7/26/2020 4:30,12.69
7/26/2020 5:00,12.207
7/26/2020 5:30,12.013
7/26/2020 6:00,12.207
