Date,Temp
7/21/2020 12:00,30.356
7/21/2020 12:30,31.472
7/21/2020 13:00,26.097
7/21/2020 13:30,18.996
7/21/2020 14:00,17.284
7/21/2020 14:30,17.855
7/21/2020 15:00,16.618
7/21/2020 15:30,16.523
7/21/2020 16:00,17.57
7/21/2020 16:30,20.996
7/21/2020 17:00,22.429
7/21/2020 17:30,22.238
7/21/2020 18:00,22.238
7/21/2020 18:30,20.996
7/21/2020 19:00,21.76
7/21/2020 19:30,20.519
7/21/2020 20:00,18.901
7/21/2020 20:30,16.999
7/21/2020 21:00,15.664
7/21/2020 21:30,15.091
7/21/2020 22:00,14.038
7/21/2020 22:30,13.75
7/21/2020 23:00,13.75
7/21/2020 23:30,13.173
7/22/2020 0:00,13.269
7/22/2020 0:30,12.207
7/22/2020 1:00,12.304
7/22/2020 1:30,11.916
7/22/2020 2:00,10.944
7/22/2020 2:30,11.139
7/22/2020 3:00,10.357
7/22/2020 3:30,10.455
7/22/2020 4:00,10.553
7/22/2020 4:30,10.357
7/22/2020 5:00,10.259
7/22/2020 5:30,10.161
7/22/2020 6:00,10.357
7/22/2020 6:30,10.944
7/22/2020 7:00,12.304
7/22/2020 7:30,13.75
7/22/2020 8:00,17.189
7/22/2020 8:30,23.388
7/22/2020 9:00,23.388
7/22/2020 9:30,30.659
7/22/2020 10:00,30.457
7/22/2020 10:30,27.173
7/22/2020 11:00,29.252
7/22/2020 11:30,30.154
7/22/2020 12:00,30.558
7/22/2020 12:30,32.291
7/22/2020 13:00,31.574
7/22/2020 13:30,29.053
7/22/2020 14:00,28.953
7/22/2020 14:30,28.06
7/22/2020 15:00,28.159
7/22/2020 15:30,27.075
7/22/2020 16:00,26.977
7/22/2020 16:30,25.513
7/22/2020 17:00,23.292
7/22/2020 17:30,22.812
7/22/2020 18:00,23.484
7/22/2020 18:30,23.966
7/22/2020 19:00,22.621
7/22/2020 19:30,21.378
7/22/2020 20:00,20.043
7/22/2020 20:30,18.426
7/22/2020 21:00,17.665
7/22/2020 21:30,16.903
7/22/2020 22:00,16.427
7/22/2020 22:30,16.237
7/22/2020 23:00,16.332
7/22/2020 23:30,16.618
7/23/2020 0:00,17.855
7/23/2020 0:30,17.95
7/23/2020 1:00,17.76
7/23/2020 1:30,17.379
7/23/2020 2:00,17.094
7/23/2020 2:30,17.379
7/23/2020 3:00,17.665
7/23/2020 3:30,17.284
7/23/2020 4:00,16.237
7/23/2020 4:30,15.664
7/23/2020 5:00,15.091
7/23/2020 5:30,14.23
7/23/2020 6:00,13.558
7/23/2020 6:30,13.558
7/23/2020 7:00,14.23
7/23/2020 7:30,14.996
7/23/2020 8:00,16.332
7/23/2020 8:30,20.71
7/23/2020 9:00,26
7/23/2020 9:30,29.352
7/23/2020 10:00,29.552
7/23/2020 10:30,28.456
7/23/2020 11:00,28.159
7/23/2020 11:30,27.665
7/23/2020 12:00,29.652
7/23/2020 12:30,30.255
7/23/2020 13:00,27.272
7/23/2020 13:30,28.357
7/23/2020 14:00,29.953
7/23/2020 14:30,29.752
7/23/2020 15:00,27.665
7/23/2020 15:30,25.61
7/23/2020 16:00,27.567
7/23/2020 16:30,27.862
7/23/2020 17:00,28.258
7/23/2020 17:30,25.416
7/23/2020 18:00,25.222
7/23/2020 18:30,23.869
7/23/2020 19:00,22.717
7/23/2020 19:30,21.76
7/23/2020 20:00,20.996
7/23/2020 20:30,20.615
7/23/2020 21:00,18.236
7/23/2020 21:30,16.427
7/23/2020 22:00,15.951
7/23/2020 22:30,15.76
7/23/2020 23:00,15.282
7/23/2020 23:30,14.613
7/24/2020 0:00,14.517
7/24/2020 0:30,13.846
7/24/2020 1:00,13.365
7/24/2020 1:30,13.076
7/24/2020 2:00,13.076
7/24/2020 2:30,13.461
7/24/2020 3:00,13.846
7/24/2020 3:30,13.75
7/24/2020 4:00,13.365
7/24/2020 4:30,13.365
7/24/2020 5:00,13.461
7/24/2020 5:30,13.365
7/24/2020 6:00,13.461
7/24/2020 6:30,13.75
7/24/2020 7:00,14.996
7/24/2020 7:30,16.237
7/24/2020 8:00,24.641
7/24/2020 8:30,34.268
7/24/2020 9:00,30.862
7/24/2020 9:30,33.118
7/24/2020 10:00,34.479
7/24/2020 10:30,32.704
7/24/2020 11:00,32.807
7/24/2020 11:30,28.754
7/24/2020 12:00,28.754
7/24/2020 12:30,28.555
7/24/2020 13:00,26.488
7/24/2020 13:30,28.853
7/24/2020 14:00,27.665
7/24/2020 14:30,27.961
7/24/2020 15:00,26
7/24/2020 15:30,23.773
7/24/2020 16:00,22.717
7/24/2020 16:30,26.097
7/24/2020 17:00,26.195
7/24/2020 17:30,24.351
7/24/2020 18:00,24.351
7/24/2020 18:30,23.484
7/24/2020 19:00,21.855
7/24/2020 19:30,20.329
7/24/2020 20:00,19.377
7/24/2020 20:30,18.901
7/24/2020 21:00,14.9
7/24/2020 21:30,14.421
7/24/2020 22:00,14.421
7/24/2020 22:30,14.613
7/24/2020 23:00,14.134
7/24/2020 23:30,13.558
7/25/2020 0:00,13.173
7/25/2020 0:30,12.98
7/25/2020 1:00,12.69
7/25/2020 1:30,12.594
7/25/2020 2:00,12.787
7/25/2020 2:30,13.365
7/25/2020 3:00,13.173
7/25/2020 3:30,13.173
7/25/2020 4:00,13.076
7/25/2020 4:30,12.594
7/25/2020 5:00,12.594
7/25/2020 5:30,12.11
7/25/2020 6:00,11.528
7/25/2020 6:30,12.013
7/25/2020 7:00,12.69
7/25/2020 7:30,12.98
7/25/2020 8:00,15.091
7/25/2020 8:30,18.901
7/25/2020 9:00,18.616
7/25/2020 9:30,20.71
7/25/2020 10:00,25.708
7/25/2020 10:30,24.545
7/25/2020 11:00,24.062
7/25/2020 11:30,22.717
7/25/2020 12:00,20.901
7/25/2020 12:30,22.812
7/25/2020 13:00,22.717
7/25/2020 13:30,23.677
7/25/2020 14:00,24.158
7/25/2020 14:30,19.567
7/25/2020 15:00,17.665
7/25/2020 15:30,16.903
7/25/2020 16:00,17.094
7/25/2020 16:30,15.473
7/25/2020 17:00,16.999
7/25/2020 17:30,17.76
7/25/2020 18:00,17.094
7/25/2020 18:30,16.808
7/25/2020 19:00,16.618
7/25/2020 19:30,16.141
7/25/2020 20:00,15.664
7/25/2020 20:30,15.187
7/25/2020 21:00,14.804
7/25/2020 21:30,14.421
7/25/2020 22:00,14.038
7/25/2020 22:30,13.846
7/25/2020 23:00,13.846
7/25/2020 23:30,13.846
7/26/2020 0:00,13.654
7/26/2020 0:30,13.654
7/26/2020 1:00,13.654
7/26/2020 1:30,13.75
7/26/2020 2:00,13.75
7/26/2020 2:30,13.461
7/26/2020 3:00,13.365
7/26/2020 3:30,13.269
7/26/2020 4:00,13.076
7/26/2020 4:30,12.883
7/26/2020 5:00,12.207
7/26/2020 5:30,12.013
7/26/2020 6:00,11.916
7/26/2020 6:30,12.11
7/26/2020 7:00,13.173
7/26/2020 7:30,14.23
7/26/2020 8:00,20.996
7/26/2020 8:30,24.835
7/26/2020 9:00,19.758
7/26/2020 9:30,28.456
7/26/2020 10:00,28.357
7/26/2020 10:30,24.062
7/26/2020 11:00,24.158
7/26/2020 11:30,24.835
7/26/2020 12:00,26
7/26/2020 12:30,22.142
7/26/2020 13:00,19.853
7/26/2020 13:30,18.806
7/26/2020 14:00,17.094
7/26/2020 14:30,16.808
7/26/2020 15:00,16.713
7/26/2020 15:30,15.76
7/26/2020 16:00,16.141
7/26/2020 16:30,17.094
7/26/2020 17:00,17.189
7/26/2020 17:30,17.57
7/26/2020 18:00,17.284
7/26/2020 18:30,17.189
7/26/2020 19:00,16.618
7/26/2020 19:30,15.951
7/26/2020 20:00,15.187
7/26/2020 20:30,14.517
7/26/2020 21:00,14.134
7/26/2020 21:30,13.846
7/26/2020 22:00,13.846
7/26/2020 22:30,13.654
7/26/2020 23:00,13.365
7/26/2020 23:30,12.98
7/27/2020 0:00,12.883
7/27/2020 0:30,12.883
7/27/2020 1:00,12.69
7/27/2020 1:30,12.401
7/27/2020 2:00,12.207
7/27/2020 2:30,11.916
7/27/2020 3:00,11.236
7/27/2020 3:30,10.846
7/27/2020 4:00,10.553
7/27/2020 4:30,10.259
7/27/2020 5:00,9.866
7/27/2020 5:30,9.472
7/27/2020 6:00,8.978
