Date,Temp
7/20/2020 12:00,31.983
7/20/2020 12:30,27.37
7/20/2020 13:00,28.754
7/20/2020 13:30,30.054
7/20/2020 14:00,30.76
7/20/2020 14:30,32.911
7/20/2020 15:00,32.394
7/20/2020 15:30,27.468
7/20/2020 16:00,29.452
7/20/2020 16:30,28.06
7/20/2020 17:00,27.862
7/20/2020 17:30,29.252
7/20/2020 18:00,28.555
7/20/2020 18:30,26.39
7/20/2020 19:00,24.158
7/20/2020 19:30,22.717
7/20/2020 20:00,22.621
7/20/2020 20:30,20.805
7/20/2020 21:00,19.758
7/20/2020 21:30,18.521
7/20/2020 22:00,17.665
7/20/2020 22:30,16.332
7/20/2020 23:00,15.664
7/20/2020 23:30,14.9
7/21/2020 0:00,14.325
7/21/2020 0:30,14.038
7/21/2020 1:00,13.942
7/21/2020 1:30,13.654
7/21/2020 2:00,13.269
7/21/2020 2:30,13.076
7/21/2020 3:00,12.594
7/21/2020 3:30,12.11
7/21/2020 4:00,11.625
7/21/2020 4:30,11.431
7/21/2020 5:00,10.944
7/21/2020 5:30,10.455
7/21/2020 6:00,10.063
7/21/2020 6:30,10.748
7/21/2020 7:00,11.819
7/21/2020 7:30,13.269
7/21/2020 8:00,14.134
7/21/2020 8:30,19.567
7/21/2020 9:00,22.333
7/21/2020 9:30,24.641
7/21/2020 10:00,23.581
7/21/2020 10:30,25.028
7/21/2020 11:00,25.61
7/21/2020 11:30,29.452
7/21/2020 12:00,30.356
7/21/2020 12:30,29.152
7/21/2020 13:00,27.567
7/21/2020 13:30,22.812
7/21/2020 14:00,19.092
7/21/2020 14:30,18.901
7/21/2020 15:00,18.331
7/21/2020 15:30,18.521
7/21/2020 16:00,19.282
7/21/2020 16:30,20.138
7/21/2020 17:00,23.966
7/21/2020 17:30,25.125
7/21/2020 18:00,26.39
7/21/2020 18:30,20.901
7/21/2020 19:00,19.853
7/21/2020 19:30,20.805
7/21/2020 20:00,19.567
7/21/2020 20:30,18.236
7/21/2020 21:00,17.475
7/21/2020 21:30,15.951
7/21/2020 22:00,15.282
7/21/2020 22:30,14.996
7/21/2020 23:00,14.9
7/21/2020 23:30,13.654
7/22/2020 0:00,13.558
7/22/2020 0:30,12.594
7/22/2020 1:00,11.916
7/22/2020 1:30,11.139
7/22/2020 2:00,10.944
