Date,Temp
7/14/2020 12:30,23.388
7/14/2020 13:00,21.664
7/14/2020 13:30,19.567
7/14/2020 14:00,18.236
7/14/2020 14:30,18.426
7/14/2020 15:00,19.948
7/14/2020 15:30,18.236
7/14/2020 16:00,18.236
7/14/2020 16:30,18.426
7/14/2020 17:00,16.808
7/14/2020 17:30,16.141
7/14/2020 18:00,15.76
7/14/2020 18:30,16.808
7/14/2020 19:00,17.094
7/14/2020 19:30,16.713
7/14/2020 20:00,15.76
7/14/2020 20:30,14.9
7/14/2020 21:00,14.23
7/14/2020 21:30,14.038
7/14/2020 22:00,13.654
7/14/2020 22:30,14.038
7/14/2020 23:00,14.709
7/14/2020 23:30,14.613
7/15/2020 0:00,14.421
7/15/2020 0:30,14.325
7/15/2020 1:00,13.942
7/15/2020 1:30,12.98
7/15/2020 2:00,12.11
7/15/2020 2:30,12.207
7/15/2020 3:00,13.558
7/15/2020 3:30,14.23
7/15/2020 4:00,14.325
7/15/2020 4:30,14.804
7/15/2020 5:00,14.517
7/15/2020 5:30,14.421
7/15/2020 6:00,13.75
7/15/2020 6:30,14.709
7/15/2020 7:00,16.046
7/15/2020 7:30,18.521
7/15/2020 8:00,21.473
7/15/2020 8:30,25.61
7/15/2020 9:00,26.097
7/15/2020 9:30,24.255
7/15/2020 10:00,23.004
7/15/2020 10:30,21.187
7/15/2020 11:00,19.758
7/15/2020 11:30,20.138
7/15/2020 12:00,20.996
7/15/2020 12:30,22.046
7/15/2020 13:00,22.238
7/15/2020 13:30,23.1
7/15/2020 14:00,21.378
7/15/2020 14:30,20.996
7/15/2020 15:00,21.473
7/15/2020 15:30,22.238
7/15/2020 16:00,21.951
7/15/2020 16:30,21.76
7/15/2020 17:00,21.855
7/15/2020 17:30,21.187
7/15/2020 18:00,20.71
7/15/2020 18:30,20.519
7/15/2020 19:00,19.567
7/15/2020 19:30,18.711
7/15/2020 20:00,18.331
7/15/2020 20:30,17.57
7/15/2020 21:00,16.332
7/15/2020 21:30,15.473
7/15/2020 22:00,14.709
7/15/2020 22:30,14.421
7/15/2020 23:00,14.23
7/15/2020 23:30,14.134
7/16/2020 0:00,14.804
7/16/2020 0:30,15.473
7/16/2020 1:00,16.046
7/16/2020 1:30,15.282
7/16/2020 2:00,16.046
7/16/2020 2:30,15.282
7/16/2020 3:00,16.808
7/16/2020 3:30,16.999
7/16/2020 4:00,17.379
7/16/2020 4:30,17.57
7/16/2020 5:00,16.523
7/16/2020 5:30,16.618
7/16/2020 6:00,17.665
7/16/2020 6:30,18.616
7/16/2020 7:00,19.662
7/16/2020 7:30,21.473
7/16/2020 8:00,25.513
7/16/2020 8:30,26.879
7/16/2020 9:00,28.853
7/16/2020 9:30,29.252
7/16/2020 10:00,29.053
7/16/2020 10:30,29.352
7/16/2020 11:00,29.752
7/16/2020 11:30,29.552
7/16/2020 12:00,27.665
7/16/2020 12:30,30.154
7/16/2020 13:00,30.558
7/16/2020 13:30,31.064
7/16/2020 14:00,29.452
7/16/2020 14:30,29.252
7/16/2020 15:00,27.764
7/16/2020 15:30,27.468
7/16/2020 16:00,27.173
7/16/2020 16:30,27.961
7/16/2020 17:00,26.879
7/16/2020 17:30,26.292
7/16/2020 18:00,25.805
7/16/2020 18:30,25.028
7/16/2020 19:00,23.388
7/16/2020 19:30,21.951
7/16/2020 20:00,21.187
7/16/2020 20:30,20.519
7/16/2020 21:00,20.138
7/16/2020 21:30,20.043
7/16/2020 22:00,20.043
7/16/2020 22:30,19.472
7/16/2020 23:00,19.472
7/16/2020 23:30,19.377
7/17/2020 0:00,18.996
7/17/2020 0:30,17.76
7/17/2020 1:00,18.236
7/17/2020 1:30,18.045
7/17/2020 2:00,17.855
7/17/2020 2:30,17.094
7/17/2020 3:00,17.379
7/17/2020 3:30,17.76
7/17/2020 4:00,18.045
7/17/2020 4:30,17.855
7/17/2020 5:00,17.95
7/17/2020 5:30,18.236
7/17/2020 6:00,18.045
7/17/2020 6:30,18.521
7/17/2020 7:00,20.329
7/17/2020 7:30,22.238
7/17/2020 8:00,24.931
7/17/2020 8:30,27.961
7/17/2020 9:00,28.953
7/17/2020 9:30,30.154
7/17/2020 10:00,28.853
7/17/2020 10:30,28.159
7/17/2020 11:00,26.097
7/17/2020 11:30,26.683
7/17/2020 12:00,28.853
7/17/2020 12:30,26.879
7/17/2020 13:00,27.075
7/17/2020 13:30,26.488
7/17/2020 14:00,26.585
7/17/2020 14:30,25.805
7/17/2020 15:00,25.513
7/17/2020 15:30,25.708
7/17/2020 16:00,26.195
7/17/2020 16:30,28.754
7/17/2020 17:00,27.075
7/17/2020 17:30,24.255
7/17/2020 18:00,24.545
7/17/2020 18:30,24.448
7/17/2020 19:00,24.158
7/17/2020 19:30,23.196
7/17/2020 20:00,22.621
7/17/2020 20:30,21.76
7/17/2020 21:00,20.996
7/17/2020 21:30,20.901
7/17/2020 22:00,20.805
7/17/2020 22:30,20.424
7/17/2020 23:00,20.138
7/17/2020 23:30,20.234
7/18/2020 0:00,19.948
7/18/2020 0:30,19.662
7/18/2020 1:00,19.472
7/18/2020 1:30,19.662
7/18/2020 2:00,19.758
7/18/2020 2:30,19.662
7/18/2020 3:00,19.662
7/18/2020 3:30,19.472
7/18/2020 4:00,19.187
7/18/2020 4:30,18.996
7/18/2020 5:00,18.996
7/18/2020 5:30,18.996
7/18/2020 6:00,18.901
7/18/2020 6:30,19.472
7/18/2020 7:00,21.091
7/18/2020 7:30,23.1
7/18/2020 8:00,26.097
7/18/2020 8:30,28.357
7/18/2020 9:00,29.652
7/18/2020 9:30,29.652
7/18/2020 10:00,29.752
7/18/2020 10:30,29.252
7/18/2020 11:00,27.468
7/18/2020 11:30,28.953
7/18/2020 12:00,29.152
7/18/2020 12:30,29.752
7/18/2020 13:00,30.457
7/18/2020 13:30,29.152
7/18/2020 14:00,30.054
7/18/2020 14:30,28.853
7/18/2020 15:00,27.961
7/18/2020 15:30,27.961
7/18/2020 16:00,29.053
7/18/2020 16:30,30.255
7/18/2020 17:00,28.555
7/18/2020 17:30,26.097
7/18/2020 18:00,24.738
7/18/2020 18:30,23.388
7/18/2020 19:00,22.812
7/18/2020 19:30,21.76
7/18/2020 20:00,21.187
7/18/2020 20:30,20.996
7/18/2020 21:00,20.615
7/18/2020 21:30,20.234
7/18/2020 22:00,19.948
7/18/2020 22:30,18.901
7/18/2020 23:00,18.236
7/18/2020 23:30,17.855
7/19/2020 0:00,17.57
7/19/2020 0:30,17.57
7/19/2020 1:00,16.808
7/19/2020 1:30,16.523
7/19/2020 2:00,16.427
7/19/2020 2:30,14.9
7/19/2020 3:00,14.709
7/19/2020 3:30,14.038
7/19/2020 4:00,13.365
7/19/2020 4:30,12.98
7/19/2020 5:00,13.461
7/19/2020 5:30,14.23
7/19/2020 6:00,14.709
7/19/2020 6:30,16.427
