Date,Temp
7/21/2020 7:00,13.173
7/21/2020 7:30,13.75
7/21/2020 8:00,14.613
7/21/2020 8:30,18.806
7/21/2020 9:00,20.043
7/21/2020 9:30,20.615
7/21/2020 10:00,23.773
7/21/2020 10:30,27.862
7/21/2020 11:00,30.457
7/21/2020 11:30,32.704
7/21/2020 12:00,33.326
7/21/2020 12:30,31.574
7/21/2020 13:00,29.652
7/21/2020 13:30,22.525
7/21/2020 14:00,19.092
7/21/2020 14:30,18.426
7/21/2020 15:00,17.284
7/21/2020 15:30,17.57
7/21/2020 16:00,18.521
7/21/2020 16:30,23.292
7/21/2020 17:00,29.352
7/21/2020 17:30,27.567
7/21/2020 18:00,28.853
7/21/2020 18:30,23.292
7/21/2020 19:00,22.908
7/21/2020 19:30,22.046
7/21/2020 20:00,20.519
7/21/2020 20:30,18.901
7/21/2020 21:00,17.855
7/21/2020 21:30,17.094
7/21/2020 22:00,16.237
7/21/2020 22:30,15.76
7/21/2020 23:00,15.091
7/21/2020 23:30,14.613
7/22/2020 0:00,14.038
7/22/2020 0:30,13.654
7/22/2020 1:00,13.076
7/22/2020 1:30,13.076
7/22/2020 2:00,12.69
7/22/2020 2:30,12.11
7/22/2020 3:00,12.013
7/22/2020 3:30,12.11
7/22/2020 4:00,11.819
7/22/2020 4:30,11.722
7/22/2020 5:00,11.916
7/22/2020 5:30,11.722
7/22/2020 6:00,11.625
7/22/2020 6:30,12.11
7/22/2020 7:00,13.365
7/22/2020 7:30,14.325
7/22/2020 8:00,14.709
7/22/2020 8:30,17.665
7/22/2020 9:00,18.236
7/22/2020 9:30,20.901
7/22/2020 10:00,24.351
7/22/2020 10:30,25.513
7/22/2020 11:00,30.457
7/22/2020 11:30,31.472
7/22/2020 12:00,31.983
7/22/2020 12:30,33.743
7/22/2020 13:00,33.118
7/22/2020 13:30,31.166
7/22/2020 14:00,31.778
7/22/2020 14:30,29.752
7/22/2020 15:00,29.252
7/22/2020 15:30,27.665
7/22/2020 16:00,27.862
7/22/2020 16:30,26.488
7/22/2020 17:00,24.545
7/22/2020 17:30,23.966
7/22/2020 18:00,24.448
7/22/2020 18:30,25.125
7/22/2020 19:00,23.773
7/22/2020 19:30,22.525
7/22/2020 20:00,20.901
7/22/2020 20:30,19.472
7/22/2020 21:00,19.092
7/22/2020 21:30,18.711
7/22/2020 22:00,18.331
7/22/2020 22:30,18.236
7/22/2020 23:00,17.76
7/22/2020 23:30,17.57
7/23/2020 0:00,17.379
7/23/2020 0:30,17.379
7/23/2020 1:00,16.808
7/23/2020 1:30,16.332
7/23/2020 2:00,16.332
7/23/2020 2:30,16.903
7/23/2020 3:00,17.189
7/23/2020 3:30,17.379
7/23/2020 4:00,17.094
7/23/2020 4:30,16.523
7/23/2020 5:00,15.951
7/23/2020 5:30,15.282
7/23/2020 6:00,14.804
7/23/2020 6:30,14.613
7/23/2020 7:00,14.996
7/23/2020 7:30,15.664
7/23/2020 8:00,16.808
7/23/2020 8:30,18.426
7/23/2020 9:00,21.091
7/23/2020 9:30,22.717
7/23/2020 10:00,24.351
7/23/2020 10:30,27.075
7/23/2020 11:00,29.853
7/23/2020 11:30,31.88
7/23/2020 12:00,32.394
7/23/2020 12:30,33.118
7/23/2020 13:00,28.754
7/23/2020 13:30,28.159
7/23/2020 14:00,30.659
7/23/2020 14:30,31.064
7/23/2020 15:00,28.754
7/23/2020 15:30,26.39
7/23/2020 16:00,29.053
7/23/2020 16:30,29.152
7/23/2020 17:00,32.291
7/23/2020 17:30,28.555
7/23/2020 18:00,26.683
7/23/2020 18:30,25.513
7/23/2020 19:00,23.966
7/23/2020 19:30,22.812
7/23/2020 20:00,22.046
7/23/2020 20:30,21.378
7/23/2020 21:00,19.377
7/23/2020 21:30,17.284
7/23/2020 22:00,16.903
7/23/2020 22:30,16.808
7/23/2020 23:00,16.618
7/23/2020 23:30,16.141
7/24/2020 0:00,15.855
7/24/2020 0:30,15.282
7/24/2020 1:00,14.709
7/24/2020 1:30,14.517
7/24/2020 2:00,14.325
7/24/2020 2:30,14.613
7/24/2020 3:00,14.996
7/24/2020 3:30,14.9
7/24/2020 4:00,14.613
7/24/2020 4:30,14.325
7/24/2020 5:00,14.421
7/24/2020 5:30,14.325
7/24/2020 6:00,14.325
7/24/2020 6:30,14.613
7/24/2020 7:00,15.378
7/24/2020 7:30,16.427
7/24/2020 8:00,17.475
7/24/2020 8:30,19.758
7/24/2020 9:00,22.333
7/24/2020 9:30,22.908
7/24/2020 10:00,25.805
7/24/2020 10:30,28.456
7/24/2020 11:00,29.352
7/24/2020 11:30,30.76
7/24/2020 12:00,28.159
7/24/2020 12:30,27.468
7/24/2020 13:00,26.195
7/24/2020 13:30,29.352
7/24/2020 14:00,24.738
7/24/2020 14:30,26.488
7/24/2020 15:00,24.448
7/24/2020 15:30,21.569
7/24/2020 16:00,21.664
7/24/2020 16:30,24.931
