Date,Temp
7/14/2020 10:30,24.448
7/14/2020 11:00,23.677
7/14/2020 11:30,22.429
7/14/2020 12:00,22.717
7/14/2020 12:30,22.812
7/14/2020 13:00,21.855
7/14/2020 13:30,19.282
7/14/2020 14:00,19.187
7/14/2020 14:30,19.282
7/14/2020 15:00,21.855
7/14/2020 15:30,18.236
7/14/2020 16:00,19.092
7/14/2020 16:30,18.616
7/14/2020 17:00,16.141
7/14/2020 17:30,15.282
7/14/2020 18:00,15.378
7/14/2020 18:30,18.14
7/14/2020 19:00,17.284
7/14/2020 19:30,21.855
7/14/2020 20:00,19.472
7/14/2020 20:30,15.282
7/14/2020 21:00,13.654
7/14/2020 21:30,13.365
7/14/2020 22:00,12.883
7/14/2020 22:30,13.558
7/14/2020 23:00,14.421
7/14/2020 23:30,14.038
7/15/2020 0:00,13.75
7/15/2020 0:30,13.558
7/15/2020 1:00,12.98
7/15/2020 1:30,11.625
7/15/2020 2:00,10.944
7/15/2020 2:30,10.846
7/15/2020 3:00,10.553
7/15/2020 3:30,10.259
7/15/2020 4:00,9.866
7/15/2020 4:30,11.819
7/15/2020 5:00,12.98
7/15/2020 5:30,11.625
7/15/2020 6:00,11.625
7/15/2020 6:30,12.207
7/15/2020 7:00,11.916
7/15/2020 7:30,13.173
7/15/2020 8:00,15.282
7/15/2020 8:30,17.379
7/15/2020 9:00,18.616
7/15/2020 9:30,18.426
7/15/2020 10:00,18.521
7/15/2020 10:30,20.424
7/15/2020 11:00,20.519
7/15/2020 11:30,22.046
7/15/2020 12:00,21.091
7/15/2020 12:30,22.812
7/15/2020 13:00,24.448
7/15/2020 13:30,24.835
7/15/2020 14:00,25.222
7/15/2020 14:30,23.484
7/15/2020 15:00,25.708
7/15/2020 15:30,26.488
7/15/2020 16:00,24.641
7/15/2020 16:30,24.738
7/15/2020 17:00,24.351
7/15/2020 17:30,23.773
7/15/2020 18:00,23.292
7/15/2020 18:30,24.351
7/15/2020 19:00,21.473
7/15/2020 19:30,19.282
7/15/2020 20:00,18.521
7/15/2020 20:30,16.999
7/15/2020 21:00,15.378
7/15/2020 21:30,14.804
7/15/2020 22:00,14.325
7/15/2020 22:30,13.654
7/15/2020 23:00,13.076
7/15/2020 23:30,12.304
7/16/2020 0:00,12.401
7/16/2020 0:30,12.69
7/16/2020 1:00,12.497
7/16/2020 1:30,12.401
7/16/2020 2:00,12.69
7/16/2020 2:30,12.401
7/16/2020 3:00,12.497
7/16/2020 3:30,12.883
7/16/2020 4:00,14.134
7/16/2020 4:30,14.134
7/16/2020 5:00,13.846
7/16/2020 5:30,14.325
7/16/2020 6:00,12.98
7/16/2020 6:30,14.23
7/16/2020 7:00,15.951
7/16/2020 7:30,17.379
7/16/2020 8:00,19.758
7/16/2020 8:30,21.282
7/16/2020 9:00,21.951
7/16/2020 9:30,23.677
7/16/2020 10:00,24.835
7/16/2020 10:30,26.585
7/16/2020 11:00,27.764
7/16/2020 11:30,28.159
7/16/2020 12:00,27.862
7/16/2020 12:30,29.752
7/16/2020 13:00,30.862
7/16/2020 13:30,31.574
7/16/2020 14:00,29.352
7/16/2020 14:30,29.953
7/16/2020 15:00,28.655
7/16/2020 15:30,27.862
7/16/2020 16:00,27.862
7/16/2020 16:30,31.88
7/16/2020 17:00,28.655
7/16/2020 17:30,27.37
7/16/2020 18:00,26.879
7/16/2020 18:30,25.708
7/16/2020 19:00,23.388
7/16/2020 19:30,23.581
7/16/2020 20:00,21.569
7/16/2020 20:30,20.615
7/16/2020 21:00,20.138
7/16/2020 21:30,19.948
7/16/2020 22:00,19.662
7/16/2020 22:30,18.996
7/16/2020 23:00,19.377
7/16/2020 23:30,18.236
7/17/2020 0:00,17.094
7/17/2020 0:30,16.237
7/17/2020 1:00,15.569
7/17/2020 1:30,15.855
7/17/2020 2:00,14.996
7/17/2020 2:30,14.613
7/17/2020 3:00,14.517
7/17/2020 3:30,13.942
7/17/2020 4:00,14.134
7/17/2020 4:30,14.421
7/17/2020 5:00,14.517
7/17/2020 5:30,14.517
7/17/2020 6:00,14.804
7/17/2020 6:30,17.189
7/17/2020 7:00,18.426
7/17/2020 7:30,19.377
7/17/2020 8:00,20.043
7/17/2020 8:30,21.473
7/17/2020 9:00,22.717
7/17/2020 9:30,24.931
7/17/2020 10:00,24.641
7/17/2020 10:30,24.351
7/17/2020 11:00,24.255
7/17/2020 11:30,24.931
7/17/2020 12:00,27.862
7/17/2020 12:30,26.195
7/17/2020 13:00,27.764
7/17/2020 13:30,26.292
7/17/2020 14:00,26.292
7/17/2020 14:30,25.902
7/17/2020 15:00,26.195
7/17/2020 15:30,26.488
7/17/2020 16:00,27.567
7/17/2020 16:30,32.497
7/17/2020 17:00,28.754
7/17/2020 17:30,25.125
7/17/2020 18:00,25.416
7/17/2020 18:30,25.222
7/17/2020 19:00,26.195
7/17/2020 19:30,26.879
7/17/2020 20:00,25.708
7/17/2020 20:30,22.333
7/17/2020 21:00,20.71
7/17/2020 21:30,20.996
7/17/2020 22:00,20.329
7/17/2020 22:30,19.758
7/17/2020 23:00,19.662
7/17/2020 23:30,19.758
7/18/2020 0:00,18.521
7/18/2020 0:30,17.665
7/18/2020 1:00,17.475
7/18/2020 1:30,17.57
7/18/2020 2:00,16.903
7/18/2020 2:30,16.713
7/18/2020 3:00,16.618
7/18/2020 3:30,16.999
7/18/2020 4:00,17.284
7/18/2020 4:30,18.236
7/18/2020 5:00,18.521
7/18/2020 5:30,18.426
7/18/2020 6:00,16.903
7/18/2020 6:30,16.808
7/18/2020 7:00,16.999
7/18/2020 7:30,18.426
7/18/2020 8:00,21.378
7/18/2020 8:30,22.717
7/18/2020 9:00,23.484
7/18/2020 9:30,24.545
7/18/2020 10:00,25.513
7/18/2020 10:30,26.292
7/18/2020 11:00,26.195
7/18/2020 11:30,27.37
7/18/2020 12:00,27.862
7/18/2020 12:30,28.456
7/18/2020 13:00,28.953
7/18/2020 13:30,28.555
7/18/2020 14:00,29.652
7/18/2020 14:30,28.853
7/18/2020 15:00,27.665
7/18/2020 15:30,30.558
7/18/2020 16:00,31.064
7/18/2020 16:30,31.778
7/18/2020 17:00,28.754
7/18/2020 17:30,26.585
7/18/2020 18:00,25.319
7/18/2020 18:30,23.966
7/18/2020 19:00,22.525
7/18/2020 19:30,21.855
7/18/2020 20:00,23.966
7/18/2020 20:30,21.187
7/18/2020 21:00,19.472
7/18/2020 21:30,18.901
7/18/2020 22:00,18.616
7/18/2020 22:30,18.331
7/18/2020 23:00,18.045
7/18/2020 23:30,16.713
7/19/2020 0:00,16.332
7/19/2020 0:30,16.999
7/19/2020 1:00,16.427
7/19/2020 1:30,16.046
7/19/2020 2:00,15.378
7/19/2020 2:30,15.091
7/19/2020 3:00,14.9
7/19/2020 3:30,14.134
7/19/2020 4:00,13.75
7/19/2020 4:30,13.076
7/19/2020 5:00,13.461
7/19/2020 5:30,14.038
7/19/2020 6:00,14.996
7/19/2020 6:30,15.76
7/19/2020 7:00,16.427
7/19/2020 7:30,17.57
7/19/2020 8:00,17.855
7/19/2020 8:30,18.521
7/19/2020 9:00,20.234
7/19/2020 9:30,22.429
7/19/2020 10:00,25.61
7/19/2020 10:30,25.902
7/19/2020 11:00,25.902
7/19/2020 11:30,28.953
7/19/2020 12:00,26.879
7/19/2020 12:30,26.977
7/19/2020 13:00,27.173
7/19/2020 13:30,26.781
7/19/2020 14:00,24.545
7/19/2020 14:30,25.222
7/19/2020 15:00,21.951
7/19/2020 15:30,17.094
7/19/2020 16:00,18.711
7/19/2020 16:30,20.424
7/19/2020 17:00,28.06
7/19/2020 17:30,22.621
7/19/2020 18:00,21.855
7/19/2020 18:30,26.585
7/19/2020 19:00,28.357
7/19/2020 19:30,21.569
7/19/2020 20:00,21.091
7/19/2020 20:30,18.616
7/19/2020 21:00,17.379
7/19/2020 21:30,17.855
7/19/2020 22:00,18.901
7/19/2020 22:30,18.711
7/19/2020 23:00,19.758
7/19/2020 23:30,19.853
7/20/2020 0:00,18.711
7/20/2020 0:30,19.092
7/20/2020 1:00,19.092
7/20/2020 1:30,19.377
7/20/2020 2:00,19.472
7/20/2020 2:30,18.711
7/20/2020 3:00,18.616
7/20/2020 3:30,17.665
7/20/2020 4:00,17.284
7/20/2020 4:30,16.046
7/20/2020 5:00,15.664
7/20/2020 5:30,14.996
7/20/2020 6:00,14.325
7/20/2020 6:30,14.421
7/20/2020 7:00,14.804
7/20/2020 7:30,16.046
7/20/2020 8:00,18.045
7/20/2020 8:30,19.853
7/20/2020 9:00,21.091
7/20/2020 9:30,22.525
7/20/2020 10:00,23.388
7/20/2020 10:30,23.966
7/20/2020 11:00,24.738
7/20/2020 11:30,25.416
7/20/2020 12:00,25.902
7/20/2020 12:30,26.195
7/20/2020 13:00,26.488
7/20/2020 13:30,25.902
7/20/2020 14:00,27.173
7/20/2020 14:30,32.188
7/20/2020 15:00,32.6
7/20/2020 15:30,36.403
7/20/2020 16:00,34.903
7/20/2020 16:30,34.691
7/20/2020 17:00,32.807
7/20/2020 17:30,34.479
7/20/2020 18:00,29.652
7/20/2020 18:30,25.028
7/20/2020 19:00,28.655
7/20/2020 19:30,32.911
7/20/2020 20:00,27.764
7/20/2020 20:30,20.996
7/20/2020 21:00,18.806
7/20/2020 21:30,17.76
7/20/2020 22:00,17.094
7/20/2020 22:30,16.427
7/20/2020 23:00,16.046
7/20/2020 23:30,15.664
7/21/2020 0:00,16.332
7/21/2020 0:30,16.713
7/21/2020 1:00,16.713
7/21/2020 1:30,16.523
7/21/2020 2:00,15.378
7/21/2020 2:30,14.9
7/21/2020 3:00,14.325
7/21/2020 3:30,14.134
7/21/2020 4:00,14.038
7/21/2020 4:30,13.558
7/21/2020 5:00,13.75
7/21/2020 5:30,13.269
7/21/2020 6:00,13.173
7/21/2020 6:30,14.23
7/21/2020 7:00,14.134
7/21/2020 7:30,14.421
7/21/2020 8:00,15.091
7/21/2020 8:30,15.855
7/21/2020 9:00,16.713
7/21/2020 9:30,17.855
7/21/2020 10:00,19.377
7/21/2020 10:30,20.615
7/21/2020 11:00,21.569
7/21/2020 11:30,22.333
7/21/2020 12:00,22.717
7/21/2020 12:30,23.292
7/21/2020 13:00,23.966
7/21/2020 13:30,24.448
7/21/2020 14:00,25.416
7/21/2020 14:30,29.853
7/21/2020 15:00,25.125
7/21/2020 15:30,25.708
7/21/2020 16:00,26.292
7/21/2020 16:30,25.61
7/21/2020 17:00,33.953
7/21/2020 17:30,37.055
7/21/2020 18:00,37.604
7/21/2020 18:30,29.853
7/21/2020 19:00,35.756
7/21/2020 19:30,34.479
7/21/2020 20:00,27.665
7/21/2020 20:30,21.951
7/21/2020 21:00,19.662
7/21/2020 21:30,18.996
7/21/2020 22:00,18.616
7/21/2020 22:30,18.236
7/21/2020 23:00,17.094
7/21/2020 23:30,16.141
7/22/2020 0:00,17.094
7/22/2020 0:30,15.664
7/22/2020 1:00,14.613
7/22/2020 1:30,13.75
7/22/2020 2:00,13.269
7/22/2020 2:30,12.98
7/22/2020 3:00,12.98
7/22/2020 3:30,12.497
7/22/2020 4:00,12.401
7/22/2020 4:30,12.013
7/22/2020 5:00,12.401
7/22/2020 5:30,12.594
7/22/2020 6:00,12.69
7/22/2020 6:30,13.076
7/22/2020 7:00,14.134
7/22/2020 7:30,16.332
7/22/2020 8:00,19.377
7/22/2020 8:30,21.569
7/22/2020 9:00,23.773
7/22/2020 9:30,24.158
7/22/2020 10:00,25.513
7/22/2020 10:30,27.37
7/22/2020 11:00,28.555
7/22/2020 11:30,28.456
7/22/2020 12:00,29.752
7/22/2020 12:30,29.552
7/22/2020 13:00,30.255
7/22/2020 13:30,30.862
7/22/2020 14:00,30.862
7/22/2020 14:30,32.704
7/22/2020 15:00,34.163
7/22/2020 15:30,30.558
7/22/2020 16:00,26
7/22/2020 16:30,24.545
7/22/2020 17:00,23.773
7/22/2020 17:30,23.966
7/22/2020 18:00,23.484
7/22/2020 18:30,22.525
7/22/2020 19:00,20.234
7/22/2020 19:30,19.662
7/22/2020 20:00,18.806
7/22/2020 20:30,18.14
7/22/2020 21:00,18.045
7/22/2020 21:30,17.95
7/22/2020 22:00,17.57
7/22/2020 22:30,17.475
7/22/2020 23:00,16.999
7/22/2020 23:30,16.046
7/23/2020 0:00,15.76
7/23/2020 0:30,16.523
7/23/2020 1:00,18.236
7/23/2020 1:30,18.521
7/23/2020 2:00,18.521
7/23/2020 2:30,18.236
7/23/2020 3:00,18.045
7/23/2020 3:30,18.045
7/23/2020 4:00,17.57
7/23/2020 4:30,17.284
7/23/2020 5:00,17.189
7/23/2020 5:30,15.473
7/23/2020 6:00,14.996
7/23/2020 6:30,14.9
7/23/2020 7:00,15.473
7/23/2020 7:30,16.427
7/23/2020 8:00,16.713
7/23/2020 8:30,18.426
7/23/2020 9:00,20.138
7/23/2020 9:30,21.664
7/23/2020 10:00,22.046
7/23/2020 10:30,23.773
7/23/2020 11:00,25.513
7/23/2020 11:30,25.61
7/23/2020 12:00,26.488
7/23/2020 12:30,26.683
7/23/2020 13:00,27.764
7/23/2020 13:30,28.06
7/23/2020 14:00,29.053
7/23/2020 14:30,25.902
7/23/2020 15:00,23.196
7/23/2020 15:30,29.352
7/23/2020 16:00,28.159
7/23/2020 16:30,33.535
7/23/2020 17:00,36.295
7/23/2020 17:30,27.862
7/23/2020 18:00,23.388
7/23/2020 18:30,20.805
7/23/2020 19:00,18.901
7/23/2020 19:30,20.805
7/23/2020 20:00,19.948
7/23/2020 20:30,19.092
7/23/2020 21:00,18.711
7/23/2020 21:30,18.616
7/23/2020 22:00,18.616
7/23/2020 22:30,18.616
7/23/2020 23:00,18.426
7/23/2020 23:30,18.521
7/24/2020 0:00,17.855
7/24/2020 0:30,18.045
7/24/2020 1:00,17.665
7/24/2020 1:30,17.665
7/24/2020 2:00,17.57
7/24/2020 2:30,17.189
7/24/2020 3:00,17.094
7/24/2020 3:30,16.808
7/24/2020 4:00,16.999
7/24/2020 4:30,16.999
7/24/2020 5:00,16.713
7/24/2020 5:30,16.808
7/24/2020 6:00,17.379
7/24/2020 6:30,17.379
7/24/2020 7:00,18.14
7/24/2020 7:30,18.996
7/24/2020 8:00,19.758
7/24/2020 8:30,21.091
7/24/2020 9:00,21.664
7/24/2020 9:30,22.621
7/24/2020 10:00,24.545
7/24/2020 10:30,26
7/24/2020 11:00,26
7/24/2020 11:30,26.488
7/24/2020 12:00,27.37
7/24/2020 12:30,26.683
7/24/2020 13:00,26.097
7/24/2020 13:30,26.39
7/24/2020 14:00,25.416
7/24/2020 14:30,24.158
7/24/2020 15:00,27.468
7/24/2020 15:30,32.6
7/24/2020 16:00,27.075
7/24/2020 16:30,26.097
7/24/2020 17:00,24.351
7/24/2020 17:30,22.238
7/24/2020 18:00,22.908
7/24/2020 18:30,25.416
7/24/2020 19:00,25.61
7/24/2020 19:30,22.238
7/24/2020 20:00,20.424
7/24/2020 20:30,18.996
7/24/2020 21:00,18.521
7/24/2020 21:30,17.95
7/24/2020 22:00,17.475
7/24/2020 22:30,17.665
7/24/2020 23:00,17.855
7/24/2020 23:30,17.475
7/25/2020 0:00,16.808
7/25/2020 0:30,16.427
7/25/2020 1:00,16.999
7/25/2020 1:30,17.189
7/25/2020 2:00,17.379
7/25/2020 2:30,17.379
7/25/2020 3:00,17.379
7/25/2020 3:30,16.523
7/25/2020 4:00,15.951
7/25/2020 4:30,16.141
7/25/2020 5:00,16.427
7/25/2020 5:30,17.189
7/25/2020 6:00,16.618
7/25/2020 6:30,16.808
7/25/2020 7:00,17.379
7/25/2020 7:30,18.996
7/25/2020 8:00,20.615
7/25/2020 8:30,21.664
7/25/2020 9:00,23.004
7/25/2020 9:30,22.333
7/25/2020 10:00,22.046
7/25/2020 10:30,22.046
7/25/2020 11:00,21.569
7/25/2020 11:30,20.805
7/25/2020 12:00,17.094
7/25/2020 12:30,16.237
7/25/2020 13:00,16.427
7/25/2020 13:30,16.618
7/25/2020 14:00,14.804
7/25/2020 14:30,14.709
7/25/2020 15:00,14.421
7/25/2020 15:30,13.654
7/25/2020 16:00,13.269
7/25/2020 16:30,15.091
7/25/2020 17:00,17.284
7/25/2020 17:30,18.806
7/25/2020 18:00,18.236
7/25/2020 18:30,17.475
7/25/2020 19:00,21.951
7/25/2020 19:30,18.901
7/25/2020 20:00,16.141
7/25/2020 20:30,15.187
7/25/2020 21:00,14.804
7/25/2020 21:30,14.038
7/25/2020 22:00,14.134
